dbn,school_name,beds,location_name,ncessch,combokey
17K539,High School for Service & Learning at Erasmus,331700011539,High School for Service & Learning at Erasmus,360009505715,362058005715
17K543,"Science, Technology and Research Early College High School at Erasmus",331700011543,"Science, Technology and Research Early College Hig",360009505516,362058005516
17K544,International Arts Business School,331700011544,International Arts Business School,360009505515,362058005515
17K546,High School for Public Service: Heroes of Tomorrow,331700011546,High School for Public Service: Heroes  of Tomorro,360009505510,362058005510
17K547,Brooklyn Academy of Science and the Environment,331700011547,Brooklyn Academy of Science and the Environment,360009505523,362058005523
17K548,Brooklyn School for Music & Theatre,331700011548,Brooklyn School for Music & Theatre,360009505514,362058005514
17K568,Brownsville Academy High School,331700011568,Brownsville Academy High School,360009505762,362058005762
17K587,Middle School for the Arts,331700010587,Middle School for the Arts,360009505711,362058005711
17K590,Medgar Evers College Preparatory School,331700011590,Medgar Evers College Preparatory School,360009500882,362058000882
17K600,Clara Barton High School,331700011600,Clara Barton High School,360009501937,362058001937
17K625,Paul Robeson High School,331700011625,Paul Robeson High School,360009501908,362058001908
17K705,Brooklyn Arts and Science Elementary School,331700010705,Brooklyn Arts and Science Elementary School,360009506340,362058099846
17K722,New Heights Middle School,331700010722,New Heights Middle School,360009506335,362058099847
17K745,Brooklyn Institute for Liberal Arts,331700011745,Brooklyn Institute for Liberal Arts,360009506300,362058099848
17K751,Academy for Health Careers,331700011751,Academy for Health Careers,360009506200,362058006200
17K770,P.S. 770 New American Academy,331700010770,P.S. 770 New American Academy,360009506176,362058006176
18K066,P.S. 66,331800010066,P.S. 66,360009605506,362058005506
18K068,I.S. 068 Isaac Bildersee,331800010068,I.S. 068 Isaac Bildersee,360009602283,362058002283
18K114,P.S. 114 Ryder Elementary,331800010114,P.S. 114 Ryder Elementary,360009602427,362058002427
18K115,P.S. 115 Daniel Mucatel School,331800010115,P.S. 115 Daniel Mucatel School,360009602429,362058002429
18K135,P.S. 135 Sheldon A. Brookner,331800010135,P.S. 135 Sheldon A. Brookner,360009602496,362058002496
18K208,P.S. 208 Elsa Ebeling,331800010208,P.S. 208 Elsa Ebeling,360009602701,362058002701
18K211,I.S. 211 John Wilson,331800010211,I.S. 211 John Wilson,360009602707,362058002707
18K219,P.S. 219 Kennedy-King,331800010219,P.S. 219 Kennedy-King,360009602721,362058002721
18K233,P.S. 233 Langston Hughes,331800010233,P.S. 233 Langston Hughes,360009602745,362058002745
18K235,P.S. 235 Lenox School,331800010235,P.S. 235 Lenox School,360009602750,362058002750
18K244,P.S. 244 Richard R. Green,331800010244,P.S. 244 Richard R. Green,360009602759,362058002759
18K268,P.S. 268 Emma Lazarus,331800010268,P.S. 268 Emma Lazarus,360009602782,362058002782
18K272,P.S. 272 Curtis Estabrook,331800010272,P.S. 272 Curtis Estabrook,360009602786,362058002786
18K276,P.S. 276 Louis Marshall,331800010276,P.S. 276 Louis Marshall,360009602790,362058002790
18K279,P.S. 279 Herman Schreiber,331800010279,P.S. 279 Herman Schreiber,360009602791,362058002791
18K285,I.S. 285 Meyer Levin,331800010285,I.S. 285 Meyer Levin,360009602795,362058002795
18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,331800010366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,360009606155,362058006155
18K563,It Takes a Village Academy,331800011563,It Takes a Village Academy,360009605964,362058005964
18K566,Brooklyn Generation School,331800011566,Brooklyn Generation School,360009605956,362058005956
18K567,Brooklyn Theatre Arts High School,331800011567,Brooklyn Theatre Arts High School,360009605966,362058005966
18K569,Kurt Hahn Expeditionary Learning School,331800011569,Kurt Hahn Expeditionary Learning School,360009605957,362058005957
18K576,Victory Collegiate High School,331800011576,Victory Collegiate High School,360009605967,362058005967
18K578,Brooklyn Bridge Academy,331800011578,Brooklyn Bridge Academy,360009605961,362058005961
18K581,East Flatbush Community Research School,331800010581,East Flatbush Community Research School,360009605960,362058005960
18K588,Middle School for Art and Philosophy,331800010588,Middle School for Art and Philosophy,360009605958,362058005958
18K589,Arts & Media Preparatory Academy,331800011589,Arts & Media Preparatory Academy,360009605959,362058005959
18K598,Middle School of Marketing and Legal Studies,331800010598,Middle School of Marketing and Legal Studies,360009605965,362058005965
18K617,High School for Innovation in Advertising and Media,331800011617,High School for Innovation in Advertising and Medi,360009606059,362058006059
18K629,Cultural Academy for the Arts and Sciences,331800011629,Cultural Academy for the Arts and Sciences,360009606042,362058006042
18K633,High School for Medical Professions,331800011633,High School for Medical Professions,360009606023,362058006023
18K635,Olympus Academy,331800011635,Olympus Academy,360009606009,362058006009
18K637,Academy for Conservation and the Environment,331800011637,Academy for Conservation and the Environment,360009606054,362058006054
18K642,Urban Action Academy,331800011642,Urban Action Academy,360009606052,362058006052
18K673,East Brooklyn Community High School,331800011673,East Brooklyn Community High School,360009606152,362058006152
19K007,P.S. 007 Abraham Lincoln,331900010007,P.S. 007 Abraham Lincoln,360012004351,362058004351
19K013,P.S. 013 Roberto Clemente,331900010013,P.S. 013 Roberto Clemente,360012002080,362058002080
19K089,P.S. 089 Cypress Hills,331900010089,P.S. 089 Cypress Hills,360012003000,362058003000
19K108,P.S. 108 Sal Abbracciamento,331900010108,P.S. 108 Sal Abbracciamento,360012002406,362058002406
19K149,P.S. 149 Danny Kaye,331900010149,P.S. 149 Danny Kaye,360012002538,362058002538
19K158,P.S. 158 Warwick,331900010158,P.S. 158 Warwick,360012002570,362058002570
19K159,P.S. 159 Isaac Pitkin,331900010159,P.S. 159 Isaac Pitkin,360012002572,362058002572
19K166,J.H.S. 166 George Gershwin,331900010166,J.H.S. 166 George Gershwin,360012002595,362058002595
19K171,I.S. 171 Abraham Lincoln,331900010171,I.S. 171 Abraham Lincoln,360012002604,362058002604
19K174,P.S. 174 Dumont,331900010174,P.S. 174 Dumont,360012002611,362058002611
19K190,P.S. 190 Sheffield,331900010190,P.S. 190 Sheffield,360012002651,362058002651
19K202,P.S. 202 Ernest S. Jenkyns,331900010202,P.S. 202 Ernest S. Jenkyns,360012002684,362058002684
19K213,P.S. 213 New Lots,331900010213,P.S. 213 New Lots,360012002710,362058002710
19K214,P.S. 214 Michael Friedsam,331900010214,P.S. 214 Michael Friedsam,360012002712,362058002712
19K218,J.H.S. 218 James P. Sinnott,331900010218,J.H.S. 218 James P. Sinnott,360012002720,362058002720
19K224,P.S. 224 Hale A. Woodruff,331900010224,P.S. 224 Hale A. Woodruff,360012002730,362058002730
19K260,P.S. 260 Breuckelen,331900010260,P.S. 260 Breuckelen,360012002776,362058002776
19K273,P.S. 273 Wortman,331900010273,P.S. 273 Wortman,360012002787,362058002787
19K290,P.S. 290 Juan Morel Campos,331900010290,P.S. 290 Juan Morel Campos,360012004316,362058004316
19K292,J.H.S. 292 Margaret S. Douglas,331900010292,J.H.S. 292 Margaret S. Douglas,360012002800,362058002800
19K302,J.H.S. 302 Rafael Cordero,331900010302,J.H.S. 302 Rafael Cordero,360012001998,362058001998
19K306,P.S. 306 Ethan Allen,331900010306,P.S. 306 Ethan Allen,360012002810,362058002810
19K311,Essence School,331900010311,Essence School,360012003002,362058003002
19K325,The Fresh Creek School,331900010325,The Fresh Creek School,360012006280,362058099990
19K328,P.S. 328 Phyllis Wheatley,331900010328,P.S. 328 Phyllis Wheatley,360012002820,362058002820
19K345,P.S. 345 Patrolman Robert Bolden,331900010345,P.S. 345 Patrolman Robert Bolden,360012002824,362058002824
19K346,P.S. 346 Abe Stark,331900010346,P.S. 346 Abe Stark,360012002855,362058002855
19K364,I.S. 364 Gateway,331900010364,I.S. 364 Gateway,360012002006,362058002006
19K404,Academy for Young Writers,331900011404,Academy for Young Writers,360012005884,362058005884
19K409,East New York Family Academy,331900011409,East New York Family Academy,360012000813,362058000813
19K422,Spring Creek Community School,331900011422,Spring Creek Community School,360012006339,362058099839
19K452,Frederick Douglass Academy VIII Middle School,331900010452,Frederick Douglass Academy VIII Middle School,360012005895,362058005895
19K502,FDNY High School for Fire and Life Safety,331900011502,FDNY High School for Fire and Life Safety,360012005716,362058005716
19K504,High School for Civil Rights,331900011504,High School for Civil Rights,360012005717,362058005717
19K507,Performing Arts and Technology High School,331900011507,Performing Arts and Technology High School,360012005718,362058005718
19K510,World Academy for Total Community Health High School,331900011510,World Academy for Total Community Health High Scho,360012005719,362058005719
19K557,Brooklyn Gardens Elementary School,331900010557,Brooklyn Gardens Elementary School,360012006416,362058099838
19K583,Multicultural High School,331900011583,Multicultural High School,360012005931,362058005931
19K615,Transit Tech Career and Technical Education High School,331900011615,Transit Tech Career and Technical Education High S,360012001941,362058001941
19K618,Academy of Innovative Technology,331900011618,Academy of Innovative Technology,360012006046,362058006046
19K639,Brooklyn Lab School,331900011639,Brooklyn Lab School,360012006045,362058006045
19K654,Van Siclen Community Middle School,331900010654,Van Siclen Community Middle School,360012006417,362058099837
19K659,Cypress Hills Collegiate Preparatory School,331900011659,Cypress Hills Collegiate Preparatory School,360012006031,362058006031
19K660,W. H. Maxwell Career and Technical Education High School,331900011660,W. H. Maxwell Career and Technical Education High,360012002889,362058002889
19K661,Vista Academy,331900010661,Vista Academy,360012006418,362058099836
19K662,Liberty Avenue Middle School,331900010662,Liberty Avenue Middle School,360012006419,362058099835
19K663,School of the Future Brooklyn,331900010663,School of the Future Brooklyn,360012006420,362058006420
19K677,East New York Elementary School of Excellence,331900010677,East New York Elementary School of Excellence,360012006153,362058006153
19K678,East New York Middle School of Excellence,331900010678,East New York Middle School of Excellence,360012006100,362058006100
19K683,"The School for Classics: An Academy of Thinkers, Writers and Peformers",331900011683,"The School for Classics: An Academy of Thinkers, W",360012006118,362058006118
20K030,PS/IS 30 Mary White Ovington,332000010030,PS/IS 30 Mary White Ovington,360015103006,362058003006
20K048,P.S. 048 Mapleton,332000010048,P.S. 048 Mapleton,360015102212,362058002212
20K062,J.H.S. 062 Ditmas,332000010062,J.H.S. 062 Ditmas,360015102266,362058002266
20K069,P.S. 69 Vincent D. Grippo School,332000010069,P.S. 69 Vincent D. Grippo School,360015105227,362058005227
20K102,P.S. 102 The Bayview,332000010102,P.S. 102 The Bayview,360015102385,362058002385
20K104,P.S./I.S. 104 The Fort Hamilton School,332000010104,P.S./I.S. 104 The Fort Hamilton School,360015102391,362058002391
20K105,P.S. 105 The Blythebourne,332000010105,P.S. 105 The Blythebourne,360015102396,362058002396
20K112,P.S. 112 Lefferts Park,332000010112,P.S. 112 Lefferts Park,360015102421,362058002421
20K127,P.S. 127 Mckinley Park,332000010127,P.S. 127 Mckinley Park,360015102471,362058002471
20K160,P.S. 160 William T. Sampson,332000010160,P.S. 160 William T. Sampson,360015102575,362058002575
20K163,P.S. 163 Bath Beach,332000010163,P.S. 163 Bath Beach,360015102585,362058002585
20K164,P.S. 164 Caesar Rodney,332000010164,P.S. 164 Caesar Rodney,360015102587,362058002587
20K170,Ralph A. Fabrizio School,332000010170,Ralph A. Fabrizio School,360015102603,362058002603
20K176,P.S. 176 Ovington,332000010176,P.S. 176 Ovington,360015102618,362058002618
20K179,P.S. 179 Kensington,332000010179,P.S. 179 Kensington,360015102625,362058002625
20K180,The SEEALL Academy,332000010180,The SEEALL Academy,360015102626,362058002626
20K185,P.S. 185 Walter Kassenbrock,332000010185,P.S. 185 Walter Kassenbrock,360015102638,362058002638
20K186,P.S. 186 Dr. Irving A Gladstone,332000010186,P.S. 186 Dr. Irving A Gladstone,360015102641,362058002641
20K187,The Christa McAuliffe School\I.S. 187,332000010187,The Christa McAuliffe School\I.S. 187,360015101348,362058001348
20K192,P.S. 192 - The Magnet School for Math and Science Inquiry,332000010192,P.S. 192 - The Magnet School for Math and Science,360015102657,362058002657
20K200,P.S. 200 Benson School,332000010200,P.S. 200 Benson School,360015102679,362058002679
20K201,J.H.S. 201 The Dyker Heights,332000010201,J.H.S. 201 The Dyker Heights,360015102682,362058002682
20K204,P.S. 204 Vince Lombardi,332000010204,P.S. 204 Vince Lombardi,360015102689,362058002689
20K205,P.S. 205 Clarion,332000010205,P.S. 205 Clarion,360015102692,362058002692
20K220,J.H.S. 220 John J. Pershing,332000010220,J.H.S. 220 John J. Pershing,360015102724,362058002724
20K223,J.H.S. 223 The Montauk,332000010223,J.H.S. 223 The Montauk,360015102729,362058002729
20K227,J.H.S. 227 Edward B. Shallow,332000010227,J.H.S. 227 Edward B. Shallow,360015102735,362058002735
20K229,P.S. 229 Dyker,332000010229,P.S. 229 Dyker,360015102738,362058002738
20K247,P.S. 247 Brooklyn,332000010247,P.S. 247 Brooklyn,360015102761,362058002761
20K259,J.H.S. 259 William Mckinley,332000010259,J.H.S. 259 William Mckinley,360015102775,362058002775
20K264,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,332000010264,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,360015106198,362058006198
20K310,P.S. 310,332000010310,P.S. 310,360015106199,362058006199
20K445,New Utrecht High School,332000011445,New Utrecht High School,360015102036,362058002036
20K485,High School of Telecommunication Arts and Technology,332000011485,High School of  Telecommunication Arts and Technol,360015101916,362058001916
20K490,Fort Hamilton High School,332000011490,Fort Hamilton High School,360015101952,362058001952
20K503,PS 503: The School of Discovery,332000010503,PS 503: The School of Discovery,360015105908,362058005908
20K505,Franklin Delano Roosevelt High School,332000011505,Franklin Delano Roosevelt High School,360015101947,362058001947
20K506,P.S. 506: The School of Journalism & Technology,332000010506,P.S. 506: The School of Journalism & Technology,360015105877,362058005877
20K609,Urban Assembly School for Criminal Justice,332000011609,Urban Assembly School for Criminal Justice,360015105955,362058005955
20K682,The Academy of Talented Scholars,332000010682,The Academy of Talented Scholars,360015106120,362058006120
20K686,Brooklyn School of Inquiry,332000010686,Brooklyn School of Inquiry,360015106138,362058006138
20K748,P.S. 748 Brooklyn School for Global Scholars,332000010748,P.S. 748 Brooklyn School for Global Scholars,360015106197,362058006197
20K971,"School of Math, Science, and Healthy Living",332000010971,"School of Math, Science, and Healthy Living",360015106196,362058006196
21K095,P.S. 095 The Gravesend,332100010095,P.S. 095 The Gravesend,360015202363,362058002363
21K096,I.S. 096 Seth Low,332100010096,I.S. 096 Seth Low,360015202367,362058002367
21K097,P.S. 97 The Highlawn,332100010097,P.S. 97 The Highlawn,360015202370,362058002370
21K098,I.S. 98 Bay Academy,332100010098,I.S. 98 Bay Academy,360015203011,362058003011
21K099,P.S. 099 Isaac Asimov,332100010099,P.S. 099 Isaac Asimov,360015202377,362058002377
21K100,P.S. 100 The Coney Island School,332100010100,P.S. 100 The Coney Island School,360015202378,362058002378
21K101,P.S. 101 The Verrazano,332100010101,P.S. 101 The Verrazano,360015202382,362058002382
21K121,P.S. 121 Nelson A. Rockefeller,332100010121,P.S. 121 Nelson A. Rockefeller,360015202447,362058002447
21K128,P.S. 128 Bensonhurst,332100010128,P.S. 128 Bensonhurst,360015202473,362058002473
21K153,P.S. 153 Homecrest,332100010153,P.S. 153 Homecrest,360015202552,362058002552
21K177,P.S. 177 The Marlboro,332100010177,P.S. 177 The Marlboro,360015202619,362058002619
21K188,P.S. 188 Michael E. Berdy,332100010188,P.S. 188 Michael E. Berdy,360015202645,362058002645
21K199,P.S. 199 Frederick Wachtel,332100010199,P.S. 199 Frederick Wachtel,360015202676,362058002676
21K209,P.S. 209 Margaret Mead,332100010209,P.S. 209 Margaret Mead,360015202702,362058002702
21K212,P.S. 212 Lady Deborah Moody,332100010212,P.S. 212 Lady Deborah Moody,360015202708,362058002708
21K215,P.S. 215 Morris H. Weiss,332100010215,P.S. 215 Morris H. Weiss,360015202713,362058002713
21K216,P.S. 216 Arturo Toscanini,332100010216,P.S. 216 Arturo Toscanini,360015202715,362058002715
